Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Company,Sector,Market Cap,Forward PE,EPS,Revenue,Net Income,Profit Margin,Return on Equity
2020-03-26,6.39842700958252,6.431000232696533,6.555500030517578,6.25,6.348499774932861,696108000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-03-27,6.286249160766602,6.318250179290772,6.578000068664551,6.2170000076293945,6.25,638828000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-03-30,6.606118679046631,6.639750003814697,6.64900016784668,6.339749813079834,6.383999824523926,602252000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-03-31,6.55662202835083,6.590000152587891,6.885000228881836,6.443749904632568,6.679999828338623,949960000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-01,6.045970916748047,6.076749801635742,6.538249969482422,6.0320000648498535,6.391250133514404,656912000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-02,6.354400634765625,6.386750221252441,6.400000095367432,6.057750225067139,6.105999946594238,675764000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-03,6.066863536834717,6.097750186920166,6.390749931335449,5.959750175476074,6.348999977111816,663212000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-06,6.676013469696045,6.710000038146973,6.747000217437744,6.323249816894531,6.38100004196167,727884000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-07,6.442949771881104,6.475749969482422,6.956250190734863,6.432499885559082,6.932499885559082,784520000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-08,6.639945983886719,6.673749923706055,6.698750019073486,6.514999866485596,6.585249900817871,542444000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-09,6.54045295715332,6.573750019073486,6.822999954223633,6.510499954223633,6.800000190734863,525564000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-13,6.712080001831055,6.746250152587891,6.755000114440918,6.425000190734863,6.513750076293945,398408000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-14,7.062794208526611,7.098750114440918,7.132999897003174,6.847249984741211,6.875,530948000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-15,6.985439300537109,7.020999908447266,7.104249954223633,6.884500026702881,6.929999828338623,366148000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-16,7.3301825523376465,7.367499828338623,7.474999904632568,7.163750171661377,7.177000045776367,745620000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-17,7.270984649658203,7.308000087738037,7.471499919891357,7.173500061035156,7.449999809265137,539120000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-20,7.139900207519531,7.176249980926514,7.337500095367432,7.131750106811523,7.181000232696533,449388000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-21,6.703622817993164,6.737750053405762,7.1192498207092285,6.677750110626221,7.057750225067139,735160000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-22,7.117516040802002,7.153749942779541,7.196750164031982,6.885000228881836,6.930749893188477,483356000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-23,7.064285755157471,7.100249767303467,7.328499794006348,7.074999809265137,7.196000099182129,424160000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-24,7.203080177307129,7.239749908447266,7.2417497634887695,7.014999866485596,7.090000152587891,352328000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-27,7.389382362365723,7.427000045776367,7.587500095367432,7.349999904632568,7.374750137329102,479388000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-28,7.247105121612549,7.283999919891357,7.605000019073486,7.278500080108643,7.574999809265137,442904000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-29,7.423707008361816,7.46150016784668,7.514500141143799,7.34375,7.419250011444092,379160000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-04-30,7.269989490509033,7.307000160217285,7.46150016784668,7.293000221252441,7.407249927520752,375916000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-01,7.033690929412842,7.069499969482422,7.222499847412109,7.020999908447266,7.108749866485596,342096000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-04,7.245365142822266,7.282249927520752,7.296000003814697,7.021999835968018,7.021999835968018,317556000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-05,7.306304931640625,7.343500137329102,7.506750106811523,7.282249927520752,7.386750221252441,368896000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-06,7.407040596008301,7.44474983215332,7.550000190734863,7.385250091552734,7.423250198364258,323464000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-07,7.583144187927246,7.621749877929687,7.685249805450439,7.532999992370605,7.584499835968018,373732000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-08,7.772929668426514,7.8125,7.818749904632568,7.659749984741211,7.693749904632568,339216000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-11,8.02464771270752,8.065500259399414,8.112500190734863,7.778749942779541,7.807499885559082,469060000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-12,7.7629780769348145,7.802499771118164,8.172499656677246,7.792749881744385,8.123499870300293,493060000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-13,7.740593910217285,7.78000020980835,8.078499794006348,7.594749927520752,7.917500019073486,625852000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-14,7.989823341369629,8.030500411987305,8.03600025177002,7.6875,7.841750144958496,602312000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-15,8.447745323181152,8.490750312805176,8.500499725341797,7.874000072479248,7.889750003814697,987660000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-18,8.705928802490234,8.750249862670898,8.916500091552734,8.680500030517578,8.760499954223633,774460000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-19,8.760900497436523,8.805500030517578,9.087499618530272,8.762749671936035,8.790249824523926,717320000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-20,8.924566268920898,8.970000267028809,9.04300022125244,8.888750076293945,8.991000175476074,587536000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-21,8.730801582336426,8.775250434875488,9.052499771118164,8.737500190734863,9.05150032043457,761068000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-22,8.9805326461792,9.026249885559082,9.093000411987305,8.713250160217285,8.825249671936035,1038764000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-26,8.673591613769531,8.71774959564209,9.181750297546388,8.67199993133545,9.156749725341797,770780000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-27,8.482067108154297,8.525250434875488,8.632749557495117,7.996749877929687,8.625,1175892000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-28,8.444012641906738,8.487000465393066,8.760499954223633,8.379249572753906,8.412249565124512,734896000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-05-29,8.830543518066406,8.875499725341797,8.875499725341797,8.484999656677246,8.554499626159668,745256000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-01,8.76164722442627,8.806249618530273,8.840749740600586,8.689499855041504,8.833250045776367,389876000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-02,8.780547142028809,8.825249671936035,8.837249755859375,8.657999992370605,8.796250343322754,391320000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-03,8.725078582763672,8.769499778747559,8.866250038146973,8.699999809265137,8.822250366210938,365440000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-04,8.726078033447266,8.766500473022461,8.943249702453613,8.677499771118164,8.727999687194824,424280000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-05,8.87887191772461,8.920000076293945,8.996999740600586,8.708000183105469,8.794500350952148,481748000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-08,8.764398574829102,8.805000305175781,8.889749526977539,8.685750007629395,8.877249717712402,387736000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-09,9.004289627075195,9.04599952697754,9.109749794006348,8.751250267028809,8.800000190734863,468488000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-10,9.323558807373049,9.36674976348877,9.5,9.153499603271484,9.167750358581545,632180000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-11,8.755691528320312,8.796250343322754,9.261249542236328,8.78600025177002,9.149999618530272,583652000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-12,8.891311645507812,8.932499885559082,9.187250137329102,8.70324993133545,9.162500381469728,570908000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-15,9.131449699401855,9.173749923706056,9.182250022888184,8.743749618530273,8.815250396728516,400004000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-16,9.026687622070312,9.068499565124512,9.26675033569336,8.838749885559082,9.225000381469728,535716000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-17,9.19341278076172,9.236000061035156,9.298999786376951,9.070249557495115,9.113750457763672,408304000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-18,9.175496101379396,9.218000411987305,9.282500267028809,9.114500045776367,9.22700023651123,254408000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-19,9.218545913696287,9.261249542236328,9.44499969482422,9.227250099182127,9.24250030517578,524160000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-22,9.48282241821289,9.52674961090088,9.53125,9.273249626159668,9.300000190734863,398468000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-23,9.406424522399902,9.449999809265137,9.642499923706056,9.407500267028809,9.550999641418455,375108000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-24,9.192915916442873,9.23550033569336,9.556500434875488,9.14449977874756,9.47624969482422,449372000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-25,9.446240425109863,9.489999771118164,9.505000114440918,9.182250022888184,9.35575008392334,376072000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-26,9.112789154052734,9.154999732971191,9.5,9.125,9.5,592084000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-29,9.15757942199707,9.199999809265137,9.204500198364258,8.899999618530273,9.169750213623049,342248000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-06-30,9.453957557678224,9.497750282287598,9.526249885559082,9.26650047302246,9.314000129699709,367892000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-01,9.486054420471191,9.529999732971191,9.575750350952148,9.413000106811523,9.520750045776367,326648000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-02,9.567927360534668,9.612250328063965,9.737500190734863,9.57824993133545,9.638999938964844,364056000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-06,9.7938814163208,9.83924961090088,9.9087495803833,9.712499618530272,9.74174976348877,315892000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-07,9.82623291015625,9.871749877929688,10.06999969482422,9.850749969482422,9.946249961853027,357800000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-08,10.168892860412598,10.215999603271484,10.225000381469728,9.965499877929688,9.993749618530272,365480000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-09,10.460541725158691,10.508999824523926,10.56999969482422,10.23349952697754,10.380249977111816,494548000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-10,10.43093204498291,10.479249954223633,10.65524959564209,10.37874984741211,10.588749885559082,497676000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-13,10.005899429321287,10.052249908447266,10.79224967956543,10.024999618530272,10.595000267028809,457076000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-14,10.329151153564451,10.376999855041504,10.402750015258787,9.785499572753906,10.074999809265137,542676000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-15,10.180091857910156,10.227250099182127,10.43299961090088,10.055749893188477,10.414250373840332,403984000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-16,10.088018417358398,10.134750366210938,10.20674991607666,9.895500183105469,10.015000343322754,344964000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-17,10.154459953308104,10.201499938964844,10.248499870300291,10.087750434875488,10.225500106811523,266284000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-20,10.462285041809082,10.510749816894531,10.53125,10.156749725341797,10.274250030517578,284852000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-21,10.28087329864502,10.328499794006348,10.5600004196167,10.286749839782717,10.512999534606934,277036000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-22,10.390615463256836,10.438750267028809,10.602499961853027,10.291500091552734,10.36750030517578,367292000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-23,10.083043098449709,10.12975025177002,10.54699993133545,10.03125,10.449999809265137,411660000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-24,10.147494316101074,10.194499969482422,10.364749908447266,9.777000427246094,9.875,473292000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-27,10.373445510864258,10.421500205993652,10.441749572753906,10.21774959564209,10.232250213623049,292132000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-28,10.168394088745115,10.215499877929688,10.381999969482422,10.209250450134276,10.374250411987305,271636000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-29,10.417242050170898,10.465499877929688,10.516249656677246,10.347000122070312,10.39074993133545,284508000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-30,10.565059661865234,10.61400032043457,10.623000144958496,10.295249938964844,10.375,308880000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-07-31,10.565804481506348,10.614749908447266,10.76650047302246,10.43299961090088,10.563249588012695,386080000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-03,10.959480285644531,11.010250091552734,11.098750114440918,10.715250015258787,10.732500076293944,412720000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-04,11.17597770690918,11.227749824523926,11.227749824523926,10.906000137329102,11.050000190734863,310336000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-05,11.23470401763916,11.286749839782717,11.371749877929688,11.166250228881836,11.244000434875488,249924000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-06,11.28322982788086,11.33549976348877,11.357999801635742,11.178750038146973,11.349749565124512,244316000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-07,11.14785861968994,11.19950008392334,11.50475025177002,11.037500381469728,11.3125,342516000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-10,11.113516807556152,11.164999961853027,11.408249855041504,10.856499671936035,11.334250450134276,427796000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-11,10.799970626831056,10.850000381469728,11.13675022125244,10.79574966430664,11.073749542236328,354512000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-12,11.387499809265137,11.440250396728516,11.467000007629396,10.958250045776367,10.990750312805176,464412000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-13,11.39023494720459,11.442999839782717,11.721750259399414,11.35575008392334,11.54599952697754,374460000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-14,11.5106782913208,11.564000129699709,11.704750061035156,11.440500259399414,11.529999732971191,366436000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-17,12.280113220214844,12.336999893188477,12.409749984741213,11.81725025177002,11.85124969482422,621300000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-18,12.204214096069336,12.260749816894531,12.496000289916992,12.08625030517578,12.449999809265137,503448000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-19,12.082528114318848,12.138500213623049,12.3149995803833,12.097999572753906,12.296500205993652,622624000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-20,12.085016250610352,12.140999794006348,12.375,11.87874984741211,11.975000381469728,921388000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-21,12.62501621246338,12.683500289916992,12.80875015258789,12.195249557495115,12.201749801635742,999868000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-24,12.661596298217772,12.720250129699709,12.912500381469728,12.50749969482422,12.883749961853027,490564000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-25,12.69120979309082,12.75,12.761249542236328,12.573749542236328,12.630749702453612,289076000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-26,12.714102745056152,12.77299976348877,12.868499755859377,12.677749633789062,12.799249649047852,321244000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-27,12.570019721984863,12.628250122070312,12.850000381469728,12.566499710083008,12.781499862670898,317604000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-28,13.087125778198242,13.147749900817873,13.14799976348877,12.642499923706056,12.675000190734863,537160000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-08-31,13.312829971313477,13.374500274658203,13.574999809265137,13.037750244140623,13.18274974822998,500840000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-01,13.761388778686523,13.821000099182127,13.993749618530272,13.43649959564209,13.479999542236328,511316000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-02,14.284622192382812,14.346500396728516,14.726750373840332,13.899999618530272,14.703749656677246,874012000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-03,12.959360122680664,13.01550006866455,13.884499549865724,12.87874984741211,13.828749656677246,945128000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-04,12.56805419921875,12.6225004196167,13.175000190734863,11.704750061035156,12.7837495803833,1463684000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-08,11.861614227294922,11.913000106811523,12.550000190734863,11.70425033569336,11.73449993133545,795728000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-09,12.66015625,12.71500015258789,12.809249877929688,12.231749534606934,12.399999618530272,736200000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-10,12.25864601135254,12.311750411987305,13.065250396728516,12.166999816894531,12.989250183105469,698684000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-11,12.112032890319824,12.16450023651123,12.65250015258789,11.895750045776367,12.48550033569336,636928000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-14,12.816729545593262,12.872249603271484,13.3149995803833,12.631250381469728,13.081000328063965,1201744000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-15,12.934966087341309,12.991000175476074,13.298749923706056,12.827750205993652,13.279999732971191,727556000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-16,12.460521697998049,12.51449966430664,13.09274959564209,12.513750076293944,12.957249641418455,556384000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-17,12.409741401672363,12.463500022888184,12.589750289916992,12.034749984741213,12.13224983215332,792512000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-18,12.136675834655762,12.189249992370604,12.63249969482422,11.988750457763672,12.59375,698460000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-21,12.463262557983398,12.517250061035156,12.522500038146973,11.904500007629396,11.925000190734863,721044000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-22,12.583240509033203,12.637749671936035,12.64799976348877,12.155500411987305,12.574999809265137,646452000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-23,12.071457862854004,12.123749732971191,12.72700023651123,12.07925033569336,12.575499534606934,647012000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-24,12.29473876953125,12.347999572753906,12.569499969482422,12.013999938964844,12.072250366210938,731240000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-25,12.818222999572754,12.873749732971191,12.883500099182127,12.245750427246094,12.447500228881836,588016000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-28,12.978775024414062,13.03499984741211,13.051750183105469,12.75,13.040249824523926,573808000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-29,13.168703079223633,13.225749969482422,13.442749977111816,12.933250427246094,12.9375,621460000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-09-30,13.472142219543455,13.530500411987305,13.6225004196167,13.150250434875488,13.157500267028809,689184000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
2020-10-01,13.55577564239502,13.614500045776367,13.762749671936035,13.460749626159668,13.758000373840332,525004000,NVDA,NVIDIA Corporation,Technology,4722368446464,15.274478,6.53,253491003392,159612993536,0.62966,1.14288
